Microseconds
32058
31612
31358
31293
30579
30761
30872
31011
30780
30950
30882
30418
31751
30719
31156
30990
30675
30765
31004
30867
31311
30655
31347
31245
31475
30947
31322
31611
31063
31574
31474
31065
31482
31011
31600
31013
30946
30952
31505
31240
30770
31258
31095
30961
31052
30067
30134
30290
30029
30312
29889
30511
30385
30375
30553
30672
30107
30924
30441
30789
30478
30372
30481
30574
30628
31037
31234
30958
30275
30728
30460
33044
30266
29969
29595
30489
30209
30168
30101
30092
30586
30000
30072
30104
29981
30193
30164
30475
30209
30381
30397
29910
30034
30023
30117
30319
30102
30022
30434
31117
