Microseconds
80659
79377
78247
77523
79303
77674
77523
78320
79990
77765
77936
78803
77988
78191
77621
77354
76018
75900
77548
75612
77088
75443
76202
76614
76428
76223
75507
76042
74906
75405
75347
75555
75421
75169
74873
75736
75587
74995
75204
76934
75262
75101
75833
75311
74946
75587
75082
75285
75464
75548
75272
75134
74891
74940
75577
75293
75353
75440
74961
75227
75552
75177
75183
75442
75115
74811
75427
75505
75644
75382
75093
75589
75612
75503
74770
75297
75297
74843
76071
75439
75488
78989
84850
76493
76174
76120
74743
75774
75621
75462
75373
75254
75659
75351
74829
75455
75629
75284
75329
75591
