Microseconds
32629
31969
31724
30099
30995
30900
31662
31559
31601
31138
30254
31071
30917
31018
30596
31089
31430
32137
34560
31700
30840
30722
30866
30912
30499
30534
30856
30634
31485
30773
31321
30248
30856
31412
30423
30876
30039
29862
31249
30259
30197
29988
29809
30117
30465
30998
30555
30920
30413
30559
30628
30410
33550
30363
30652
30724
30372
30186
30485
30393
30495
30809
30094
29967
30250
30092
30260
30105
30116
29802
30207
30503
33159
30220
30107
30091
30237
30184
29909
30034
30619
30163
30151
30348
30192
30176
29945
29839
29927
30456
30201
29894
30078
30688
29849
29913
29895
29869
30257
30201
