Microseconds
33078
31832
31833
30994
30930
31011
30799
31788
30870
30900
30649
31472
30959
31102
30611
31013
30940
31044
31690
31031
31407
30677
31407
31071
31744
30502
30591
30854
31243
31024
31382
31340
31133
30939
30478
30228
30212
30242
29993
30077
30036
30154
30085
30615
30862
31011
30662
30715
30745
30183
30483
30207
30320
31168
30799
30806
30387
30356
30747
30433
30867
30471
30384
30313
30342
30420
30073
30689
30164
29932
30173
30555
30456
29982
29978
30267
30066
30148
30290
30111
30035
29970
29934
30332
30070
29946
29919
30077
30146
30136
30396
29789
30017
29819
29970
30466
30016
29822
29755
30450
