Microseconds
32037
31629
31761
34191
34313
32192
31334
32997
30432
31378
31540
31322
30747
30774
31411
31283
30978
30991
31566
30837
31436
32702
30856
32137
32096
30639
31903
30998
31195
30627
30941
31248
31048
31025
30796
30939
30688
31230
31706
30873
31082
31563
30332
29695
30463
29916
30025
30340
30278
30158
30916
30889
29972
30553
30504
31460
30139
30180
30499
30578
30741
30356
30638
30817
30933
29862
30534
30800
30809
29835
29905
30400
30330
30701
30099
30294
30295
29981
29900
30091
30435
30356
30161
30154
30408
30382
30012
30071
30463
30021
29957
31502
30056
30019
30133
29953
29970
29732
30052
30479
