Microseconds
6429
6261
6415
6469
6311
6171
6000
6352
6296
6118
6212
6170
6257
6596
6626
6148
6208
6093
6217
6180
6035
5903
6052
6031
6326
7280
6118
6137
5950
6305
6110
6184
6179
5948
6321
6059
6030
5939
6243
5981
5931
6110
6506
6074
6200
6123
6001
6078
5876
6051
5943
5993
6089
6089
5916
6140
6257
6050
5967
6213
6225
6026
6302
6148
6237
6323
6175
6117
6002
8051
5937
6090
5995
6304
6140
6120
5921
6011
6165
6067
5959
6022
5956
6143
5968
6124
6111
5967
6144
6005
6120
5970
6041
6314
6144
6174
6149
6099
6079
6219
