Microseconds
771426
756571
746862
731933
729111
718471
715383
715127
718117
716668
716336
710345
709403
710132
715619
705760
733288
717846
704529
712513
711345
709803
708032
711269
708430
708737
707004
711970
712055
706451
710861
712019
717350
710370
712882
709446
708568
712441
705912
718676
705338
710088
714330
707673
703691
713602
718409
711876
705042
707003
709224
711427
710986
719500
710096
712243
705089
712172
711722
711803
710422
706489
721154
707639
705611
711755
715163
708127
710384
707699
714504
711749
713182
711175
716071
718099
708315
712474
714905
725864
711122
713967
711210
714757
711617
712755
717857
711876
709607
718578
719081
718108
723748
712749
729344
722262
727053
714517
712820
723677
