Microseconds
12937
12817
12714
12084
12221
12514
12851
12475
12709
12834
12432
12209
12866
12781
12778
12331
12343
12236
12744
12735
12776
12557
12150
12070
12517
15439
14736
12798
12970
12645
12759
12197
12715
13335
12881
13033
12518
12111
12307
12261
12110
12276
12586
12838
12795
12187
12540
12664
12670
12231
12655
12066
12054
12518
12658
12719
12783
12482
12762
12575
12928
12691
12681
12501
12679
12300
12560
12127
12040
12369
12608
12682
12612
12557
12554
12067
12031
12295
12567
12543
12633
12171
11999
11912
12046
12003
12909
12606
12541
12552
12660
12636
12519
12400
12170
12130
12213
12256
12167
12149
