Microseconds
205827
205153
205177
205227
202936
202749
197399
199037
199181
196387
196898
192570
194408
192751
193119
191464
195155
192342
191859
191537
192271
190572
193216
193805
192011
192398
192065
191679
191300
195715
192770
193507
192346
193985
192697
191525
191852
191683
193030
193015
192426
192206
190739
191618
192230
198480
197048
192252
197051
193223
191367
192475
192592
191173
191897
191747
192315
191451
190957
192283
190837
192833
190921
191411
191721
192818
191908
191883
192483
191239
190742
192618
192643
192954
193113
191902
191760
190704
191864
190823
191792
190956
191754
192228
192478
191963
191317
192207
192988
191388
191193
191589
191308
190709
191929
192673
190875
190761
191341
190977
