Microseconds
585405
553876
547122
536981
540428
532258
533463
529372
528804
527303
544956
532368
528378
532515
527959
532907
523116
524268
527051
527117
530382
530060
528883
527507
533592
526512
526324
534752
529911
528096
529941
526715
527696
523990
531541
526759
525975
525159
527669
524834
530294
531954
539231
538508
552943
537279
539908
532294
529876
531304
534105
531915
529664
538987
536421
532856
534184
536273
530020
536364
534483
537348
550038
551115
531608
532956
533755
534420
530755
541565
526235
530581
529835
531789
532497
528312
528691
528890
530059
533979
529156
533522
533221
536152
534905
534119
527796
532396
527482
526857
537356
532011
534796
527850
536928
538663
539142
534557
532285
529596
