Microseconds
64104
62267
62007
61389
61311
60795
61574
61291
61112
60695
61625
61773
62401
61866
60863
61047
60843
60788
61515
60806
59159
58236
58494
58060
59069
59844
59763
59684
59829
59427
60237
60519
59438
58537
58542
59470
58067
58239
58476
58424
57812
58362
58567
58752
58026
57992
58247
58240
58665
60108
58450
58872
58134
57916
61929
60062
59139
58822
58390
58087
58254
58309
58388
57803
59336
58357
58242
58437
58242
58266
58169
57856
58539
58147
58508
58044
58018
58401
58262
57950
58597
58484
58157
58349
57897
58316
58020
58504
58242
58483
57998
57901
57742
58138
58226
59007
60362
59086
58984
58579
