Microseconds
14342
12609
12450
12118
12788
13244
12386
12752
12354
12749
12527
12862
12317
12207
12488
12368
12422
12274
12114
12681
12560
12806
12198
12155
12623
12122
12113
12088
12459
12810
12785
12451
11945
12431
12215
12082
12664
12144
12243
12252
12506
12672
12211
12469
12659
12859
12212
12448
12361
12102
12033
12373
12280
12300
12601
12238
12693
12134
12665
12861
12879
12257
12600
12294
12734
12591
12261
12798
12707
12191
12424
12645
12335
12379
12150
12094
12467
12669
12528
12105
12519
12240
12473
12200
12431
12207
12390
12279
12093
11968
12451
12501
12693
12815
12697
12129
12210
12074
12086
12124
