Microseconds
14697
13106
12502
12850
13117
12444
12077
12081
12665
13195
12894
12415
12727
12353
12741
12733
12209
12812
12992
12914
12951
12285
12119
12811
12327
12852
12296
12687
12906
12378
12624
12359
12711
12906
12859
12908
12816
12615
12249
12112
11985
12815
12782
12336
12760
12556
12685
12871
13007
12971
12955
12476
12917
12547
12331
12125
12642
12731
12929
13004
12979
13051
12834
12783
12366
12619
12171
12663
12809
12866
13059
13007
12676
12366
12049
12081
12264
12106
12281
12256
12236
12000
12359
12182
12130
12083
12213
12378
12165
12048
12205
11988
12096
12556
12699
12700
12373
12129
11988
12040
