Microseconds
62017
60735
60792
60190
61019
60501
59545
60955
62340
61508
60477
60434
60047
61074
60365
60099
59171
57635
57851
57940
58177
58971
58987
59196
59302
59255
59036
58775
59286
58746
58434
57882
58412
57897
58257
59091
57987
60783
58019
58524
58263
57760
57861
58003
58557
57527
57416
58604
57690
58086
57914
57870
58006
57900
57314
58133
57514
57743
57526
60792
59959
59134
58869
58086
57994
57132
57795
57815
57493
57674
57271
62984
58213
58251
58420
57844
57659
57296
57679
57474
57744
56871
57267
57457
57673
57921
57755
57850
57990
57538
57374
57320
57468
58469
57619
57751
57807
57848
58509
57719
