Microseconds
132921
129662
129147
129005
129574
129501
127940
128587
127558
122596
121364
123178
124186
125388
125203
124308
121853
121266
120778
120987
121631
120190
121129
121480
122007
121076
121793
119638
121009
120781
121141
121110
120511
120100
119191
121402
120329
121695
120352
119938
120645
119894
122342
124717
121245
119890
120528
120485
124069
120760
121045
120390
120286
119776
120344
121100
120410
119858
119989
120140
120362
120526
119311
120793
120060
120637
120217
119857
120677
119909
119811
120436
121471
119886
119579
120430
120574
120219
119737
119917
119344
122448
121104
119594
120495
121246
120582
120180
120532
120771
120639
120627
120440
120477
120154
120330
120661
119437
121049
120325
