Microseconds
38971
38405
37293
37667
38371
38922
39056
38529
37603
37038
37773
37166
37071
38015
38537
38071
37609
36537
37585
36697
37680
37658
37632
36971
36340
37304
37768
37132
37617
35600
36959
37850
35792
36257
36354
36461
36675
36088
36664
36575
36649
37075
36657
36650
36685
36854
36911
36814
36646
36434
36489
36412
36382
36689
35992
36228
36231
36122
36268
36262
38607
36747
35814
37265
36237
36514
36273
36043
37138
35791
35976
39185
35928
36188
36129
35490
36112
36053
36086
35532
36061
35837
36033
35740
35533
36260
36125
35753
36320
36011
35937
35922
35899
36084
35701
36414
38639
35502
35636
36080
