Microseconds
129901
129379
131756
128555
129781
127420
130230
130311
123919
128730
125500
125991
125094
126493
124640
123114
122916
123541
122268
123058
121361
121116
121887
121540
122389
122579
122618
121904
121630
121943
120802
121951
130042
123923
121442
121683
121201
121888
121339
120552
120626
122338
121317
122453
121338
121714
122811
123900
122086
122040
121129
122491
122129
121806
121643
120990
120730
122785
122560
121445
121825
121598
120277
122311
120436
121550
121707
121071
121219
121385
120609
121063
120426
121157
120714
123576
120759
122083
120901
121427
122189
121725
121674
122023
122849
121067
121118
120740
121644
121337
121435
123426
120980
121336
122739
120814
121711
122004
121633
121848
