Microseconds
24959
24136
24212
25132
24770
23707
23923
24511
23798
24456
23952
23982
24277
24098
24233
24132
24947
24885
24676
24951
25082
24533
24853
23983
24724
24190
23763
23573
23721
23745
23563
25006
24398
24442
24145
24414
25034
23749
25069
24148
24081
24391
23509
24077
23584
23598
23300
23690
23271
23415
23791
23373
23854
24179
24765
25242
24353
24603
24193
23974
24703
24817
24254
25267
25198
26780
24765
24553
24696
25179
24734
24851
24801
26054
24593
24621
24924
29588
24485
25350
24025
24969
24363
24163
23964
24374
24893
23592
25598
24409
24261
23777
24217
24516
24308
23967
24812
24225
24164
24149
