Microseconds
25993
25300
24228
24892
24704
24414
23844
24326
26958
24529
24164
24475
24495
23473
23737
24412
24470
24066
24246
24313
24754
24968
24211
23750
24199
24629
24789
23434
24343
23927
24228
24381
24432
24754
23979
23764
23645
24353
24146
24582
24446
24058
23779
23410
23576
23493
23263
23630
23961
23638
23507
23305
23771
24016
23847
23945
24347
24242
24706
24094
24081
24082
23959
23914
23519
23742
23952
24212
23610
24581
23873
23725
23535
24018
23407
23791
23472
23792
24182
24202
24707
23656
23789
23333
23424
23328
23477
23707
23754
23831
23541
23742
23316
23436
23861
23584
23667
23475
23604
23713
