Microseconds
132586
130181
128960
131500
129609
128979
127701
121719
122075
125480
125551
125603
124107
122939
121478
121828
121675
122385
121461
122292
122720
123492
122245
122905
122115
122027
121349
123751
121497
120815
122117
121507
121874
121646
120878
120956
121008
120648
122257
120595
121306
120678
120984
121898
123006
121788
122481
121562
121545
121562
120620
121072
121474
120379
121517
121423
120990
120690
121590
120111
120730
120693
121516
122000
120978
120656
121168
121283
120198
121142
122243
122227
121188
122216
120252
121066
121536
120649
119897
120972
120544
121269
120828
120594
120907
120621
121026
120876
121428
122950
120682
121104
121296
121740
121637
120483
121065
121625
121038
121036
