Microseconds
210910
208886
199578
194671
199403
210196
194638
199555
198376
198876
195931
192726
194254
192856
192710
195108
192491
191856
193574
190748
191773
195001
194598
192447
192777
191439
192637
193014
193081
192328
193731
191101
193321
193279
194342
192583
192618
194145
192286
191472
195425
192815
191418
192113
195958
194130
193569
192797
192114
192844
192279
192254
191320
193667
192768
191800
191713
192500
191561
191413
195272
193500
192812
192240
193339
191704
191595
192455
191983
191859
191779
191707
190753
192340
191929
191631
192096
192116
191645
192013
192237
191864
192189
191580
191872
191064
191246
192095
192980
203954
191230
191033
194486
192168
191895
192051
191757
192104
191875
191114
